pojazd_id,marka,kategoria,typ,model,wariant,wersja,rodzaj,podrodzaj,przeznaczenie,pochodzenie,rodzaj_tab_znamionowej,rok_produkcji,sposob_produkcji,data_pierwszej_rej,data_rejestracji_ost,data_pierwszej_rej_za_granica,pojemnosc_silnika,moc_do_masy,moc_silnika,moc_silnika_hybrydowego,masa_wlasna,masa_pgj,dopuszczalna_masa_calkowita,maksymalna_masa_calkowita,dopuszczalna_ladownosc_calk,maksymalna_ladownosc_calk,dopuszczalna_masa_ciag_zesp,liczba_osi,naj_dopuszczalny_nacisk_osi,naj_maksymalny_nacisk_osi,max_masa_przyczepy_z_hamulcem,max_masa_przyczepy_bez_ham,liczba_miejsc_ogolem,liczba_miejsc_siedzacych,liczba_miejsc_stojacych,rodzaj_paliwa,rodzaj_paliwa_alternatywnego,rodzaj_paliwa_alternatywnego2,sr_zuzycie_pal,rodzaj_zawieszenia,radar,hak,kierownica_polozenie,kierownica_z_prawej,katalizator,producent_podstawowy,kod_ident,rozstaw_osi_kierowanej,rozstaw_kol_max,rozstaw_kol_sred,rozstaw_kol_min,emisja_co2_redukcja,wersja_rpp,kod_rpp,data_wyrejestrowania,przyczyna_wyrejestrowania,data_wprowadzenia_danych,akt_miejsce_rej_wojwe,akt_miejsce_rej_powiat,akt_miejsce_rej_gmina,siedziba_wlasciciela_woj,siedziba_wlasciciela_pow,siedziba_wlasciciela_gmina,data_pierwszej_rej_w_kraju,createtimestamp,modifytimestamp,siedziba_wlasciciela_woj_teryt,akt_miejsce_rej_wojew_teryt,emisja_co2,emisja_co2_pal_alternatywne1
98828990357690,NISSAN,,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2012.0,FABRYCZNY,2012-03-09,2017-09-27,2012-03-09,0.0,,80.0,,1537.0,,1965.0,1965.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2640144000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,PIASECZYŃSKI,PIASECZNO,MAZOWIECKIE,PIASECZYŃSKI,GÓRA KALWARIA,2017-09-27,2019-03-15,2019-03-15,14.0,14,,
5579464238786354,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2018-04-04,2018-04-04,,,,3.1,,88.0,,251.0,251.0,,,,2.0,,,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,PIASECZYŃSKI,PIASECZNO,,,,2018-04-04,2019-03-15,2019-03-15,,14,,
8725477936095166,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2019.0,FABRYCZNY,2019-07-17,2019-07-17,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-17,2019-07-20,2019-10-01,,14,,
1946751691719266,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-02,2019-09-02,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-02,2019-09-30,2019-09-30,,14,,
5215119504735124,NIU,,,---,,,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-08-30,2019-08-30,,1.0,0.0128,1.0,,78.0,,269.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,,,,,,,,,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-30,2019-09-30,2019-09-30,,14,,
5857587148493062,,2.0,MDPA01,F10,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-07-01,2019-07-01,,,,,,88.0,,251.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,92530000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-07-01,2019-09-30,2019-09-30,,14,,
2141286238579113,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2019.0,FABRYCZNY,2019-09-02,2019-09-02,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-02,2019-09-30,2019-09-30,,14,,
5701493605857314,,2.0,JY-ES056,JY-ES056,00,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-06-11,2019-06-11,,,,,,63.0,,209.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"UK JINYI MOTOR CO., LTD",104060000000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-06-11,2019-09-30,2019-09-30,,14,,
704752241881660,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-07-05,2019-07-05,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-05,2019-07-09,2019-10-01,,14,,
8886163387456373,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-07-05,2019-07-05,,,0.0352,3.1,,88.0,,251.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-05,2019-07-09,2019-10-01,,14,,
8273445553927272,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-07-05,2019-07-05,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-05,2019-07-09,2019-10-01,,14,,
8243752770567176,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2019.0,FABRYCZNY,2019-07-17,2019-07-17,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-17,2019-07-20,2019-10-01,,14,,
828959115260967,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2019.0,FABRYCZNY,2019-07-10,2019-07-10,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-10,2019-07-20,2019-10-01,,14,,
2349891313815196,RENAULT,0.0,---,KANGOO EXPRESS Z.E.,---,---,SAMOCHÓD CIĘŻAROWY,WIELOZADANIOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2013.0,FABRYCZNY,2013-09-26,2019-07-30,2013-09-26,,,44.0,,1567.0,,2126.0,2126.0,559.0,559.0,2500.0,2.0,12.0,12.0,370.0,370.0,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2260003900004.0,,,,,,9.0,6.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-07-30,2019-08-17,2019-10-01,,14,,
7057003877181417,TORQ,2.0,MDBW01,E-GRACE,MD45D,MDBWA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-08-07,2019-08-07,,,0.0441,3.0,,68.0,,259.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,72630015000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-07,2019-08-17,2019-10-01,,14,,
50330096564041,THINK,,---,CITY,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2011.0,FABRYCZNY,2011-02-17,2019-08-08,2011-02-17,,,12.5,,1075.0,,1307.0,1307.0,,,,2.0,7.0,7.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,62980001000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,WARSZAWA,BIELANY,,,,2015-07-17,2019-08-17,2019-10-01,,14,,
5668576647651995,,2.0,DH-03-L20,DH-03-L20,00,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-08-13,2019-08-13,,,,,,82.0,,289.0,,,,,2.0,2.0,2.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,90520001000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,WŁOCHY,,,,2019-08-13,2019-08-17,2019-10-01,,14,,
3518937697536945,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-01,2019-08-01,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-08-01,2019-08-17,2019-10-01,,14,,
266181575986283,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-02,2019-08-02,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-08-02,2019-08-17,2019-10-01,,14,,
161280660240491,JIAYUAN,12.0,JY1320-ZLH,EIDOLA,0,01,SAMOCHODOWY INNY,CZTEROKOŁOWIEC,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-10-04,2019-10-04,,,,7.7,,407.0,,1135.0,1135.0,,,,2.0,6.0,6.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,CHINA JIAYUAN POWER(HONG KONG)LIMITED,77650000000007.0,,1094.0,1094.0,1094.0,,1.0,1601000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-10-04,2019-10-05,2019-10-07,,14,,
6485224165534677,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2017,2017-01-01,2019-10-29,2017-01-01,,,72.0,,1450.0,,1792.0,1792.0,,,,2.0,10.0,10.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2160278000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-01-22,2019-11-02,2019-11-02,,14,,
1812590323230530,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2019,2019-11-04,2019-11-04,,,,,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-11-04,2019-11-09,2019-11-09,,14,,
3018070126746736,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2019,2019-11-05,2019-11-05,,,,,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-11-05,2019-11-09,2019-11-09,,14,,
74381458078244,PEUGEOT,,---,106,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2001,FABRYCZNY,2001-01-12,2017-02-01,2001-01-12,,,11.0,,1115.0,,1430.0,1430.0,,,,2.0,8.0,8.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2250007000000.0,,,,,,9.0,3.0,2017-05-02,REJESTRACJA ZA GRANICĄ - Z URZĘDU ,2018-05-23,MAZOWIECKIE,WARSZAWA,PRAGA-POŁUDNIE,MAZOWIECKIE,WARSZAWA,WARSZAWA,2017-02-01,2019-03-15,2019-03-15,14.0,14,,
5942850033910610,SLANE,2.0,XLS11-FM,XLS11-FM,60V1500W,---,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2018-04-27,2018-04-27,,,0.0155,1.5,,97.0,,247.0,,,,,2.0,,,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,72010001000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,BEMOWO,,,,2018-04-27,2019-03-15,2019-03-15,,14,,
73051517469773,TESLA MOTORS,13.0,002,MODEL S,90D,B19B5N,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY IMPORT INDYW,ORYGINALNA,2017,FABRYCZNY,2017-08-14,2017-08-14,,,,386.0,,2148.0,,2640.0,2640.0,,,,2.0,15.0,15.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,T,,71330000000019.0,,1700.0,1681.0,1662.0,,1.0,302000.0,,,,MAZOWIECKIE,WARSZAWA,WILANÓW,MAZOWIECKIE,WARSZAWA,WARSZAWA,2017-08-14,2019-03-15,2019-03-15,14.0,14,,
50462634292645,SLANE,2.0,XLS11-FM,XLS11-FM,60V1500W,---,MOTOROWER,---,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2016,FABRYCZNY,2017-03-14,2018-06-04,,,0.0155,1.5,,97.0,,247.0,,,,,2.0,,,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,72010001000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,WAWER,,,,2017-03-14,2019-03-15,2019-03-15,,14,,
2456259833108233,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-05,2019-09-05,,,,110.0,,1505.0,,1995.0,1995.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000016.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-05,2019-09-30,2019-09-30,,14,,
6042907285279475,BMW I,13.0,BMWI-1,I3,7Z21,0AW40000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-04-05,2019-04-05,,,,125.0,,1245.0,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,BAYERISCHE MOTOREN WERKE AG,71470000000026.0,,1576.0,1573.0,1571.0,,1.0,301000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-04-05,2019-09-30,2019-09-30,,14,,
4317101723185408,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2018-05-02,2018-05-02,,,0.0352,3.1,,88.0,,251.0,,,,,2.0,,,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2018-05-02,2019-03-15,2019-03-15,,14,,
7724185952705532,BMW I,13.0,BMWI-1,I3S,7Z61,0AW40000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2018-09-28,2019-06-05,,,,135.0,,1265.0,,1700.0,1700.0,,,,2.0,,,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,BAYERISCHE MOTOREN WERKE AG,71470000000028.0,,1592.0,1589.0,1586.0,,1.0,301000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2018-09-28,2019-06-06,2019-10-01,,14,,
19923704805631,RUNUNION,2.0,BJ50QD,QUAND PIETREK,---,BJ50QD-00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2006,FABRYCZNY,2006-05-25,2009-06-09,,0.0,0.0057,0.5,,87.0,,162.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,T,,36200000000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,GRODZISKI,GRODZISK MAZOWIECKI,MAZOWIECKIE,GRODZISKI,GRODZISK MAZOWIECKI,2006-05-25,2019-03-15,2019-03-15,14.0,14,,
29210784241920,XINRI,2.0,,EM45,,,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2013,FABRYCZNY,2014-08-21,2014-08-21,,,0.0115,1.5,,130.0,,280.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,T,,,,,,,,,,,,,MAZOWIECKIE,WARSZAWA,URSYNÓW,MAZOWIECKIE,WARSZAWA,URSYNÓW,2014-08-21,2019-03-15,2019-03-15,14.0,14,,
342411586420649,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-07-10,2019-07-10,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-07-10,2019-07-20,2019-10-01,,14,,
61179121536915,MEGA,,---,NE9VBB,---,---,SAMOCHODOWY INNY,CZTEROKOŁOWIEC LEKKI,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2008,FABRYCZNY,2008-06-02,2013-07-02,2008-06-02,,,4.0,,350.0,,975.0,975.0,,,,2.0,5.0,5.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,12090010000000.0,,,,,,9.0,16.0,,,,MAZOWIECKIE,WOŁOMIŃSKI,WOŁOMIN,ŚLĄSKIE,SOSNOWIEC,SOSNOWIEC,2012-12-13,2019-03-15,2019-03-15,24.0,14,,
72283391209902,BMW I,13.0,BMWI-1,,1Z61,0A140000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-07-18,2017-07-18,,,,125.0,,1245.0,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,T,,71470000000011.0,,1576.0,1573.0,1571.0,,1.0,301000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,MAZOWIECKIE,,,2017-07-18,2019-03-15,2019-03-15,14.0,14,,
98441544916983,SLEEK,2.0,TDR177Z,SWAN,---,---,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-07-13,2017-07-13,,,0.0124,1.2,,97.0,,247.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,T,,73100001000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,BEMOWO,MAZOWIECKIE,WARSZAWA,BEMOWO,2017-07-13,2019-03-15,2019-03-15,14.0,14,,
919224748351556,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY IMPORT INDYW,ORYGINALNA,2018.0,FABRYCZNY,2018-03-29,2018-03-29,,,,,110.0,1505.0,,1995.0,1995.0,,,1995.0,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1545.0,1537.0,1530.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,,,,2018-03-29,2019-03-15,2019-03-15,,14,,
6128709680922024,NISSAN,11111111.0,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2011.0,FABRYCZNY,2011-11-09,2018-10-22,2011-11-09,,,80.0,,1567.0,,1965.0,1965.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,2640144000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,WARSZAWA,WAWER,,,,2018-10-22,2019-03-15,2019-03-15,,14,,
73217188073476,MINI EL,,,,,,MOTOROWER,---,---,UŻYW. IMPORT INDYW,ORYGINALNA,1992.0,FABRYCZNY,1992-06-17,2006-10-16,1992-06-17,0.0,0.0083,2.5,,300.0,,400.0,0.0,100.0,,0.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,,,,MAZOWIECKIE,WARSZAWA,PRAGA-POŁUDNIE,MAZOWIECKIE,WARSZAWA,WAWER,2006-10-16,2019-03-15,2019-03-15,14.0,14,,
6641182290270260,RENAULT,,,MASTER Z.E.,,,SAMOCHÓD CIĘŻAROWY,VAN,---,NOWY IMPORT INDYW,ORYGINALNA,2018.0,FABRYCZNY,2019-01-03,2019-01-03,,,,57.0,,1969.0,,3100.0,3100.0,1131.0,1131.0,,2.0,19.0,19.0,,,3.0,3.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,RENAULT S.A.S.,,,,,,,,,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-01-03,2019-03-15,2019-03-15,,14,,
5108463889204099,BMW I,13.0,BMWI-1,I3,7Z21,0AW40000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-03-27,2019-03-27,,,,125.0,,1245.0,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,BAYERISCHE MOTOREN WERKE AG,71470000000026.0,,1576.0,1573.0,1571.0,,1.0,301000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-03-27,2019-04-08,2019-04-08,,14,,
78220917154922,SWEI,2.0,SW0002,TOP BOY,---,---,MOTOROWER,---,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2008.0,FABRYCZNY,2009-03-09,2011-09-29,,,0.0172,2.0,,116.0,,266.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,45690000000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,MAZOWIECKIE,WARSZAWA,WARSZAWA,2009-03-09,2019-03-15,2019-03-15,14.0,14,0.0,
5836712714718630,SLEEK,2.0,TDR393Z,COCO,---,---,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ZASTĘPCZA,2015.0,FABRYCZNY,2017-12-22,2017-12-22,,,,,,90.0,,240.0,,,,,2.0,,,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,"JIANGSU JIA""NIANHUA SCIENHUA & TECHNOLOGY CO.LTD",73100000000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,OTWOCKI,OTWOCK,,,,2017-12-22,2019-03-15,2019-03-15,,14,,
