pojazd_id,marka,kategoria,typ,model,wariant,wersja,rodzaj,podrodzaj,przeznaczenie,pochodzenie,rodzaj_tab_znamionowej,rok_produkcji,sposob_produkcji,data_pierwszej_rej,data_rejestracji_ost,data_pierwszej_rej_za_granica,pojemnosc_silnika,moc_do_masy,moc_silnika,moc_silnika_hybrydowego,masa_wlasna,masa_pgj,dopuszczalna_masa_calkowita,maksymalna_masa_calkowita,dopuszczalna_ladownosc_calk,maksymalna_ladownosc_calk,dopuszczalna_masa_ciag_zesp,liczba_osi,naj_dopuszczalny_nacisk_osi,naj_maksymalny_nacisk_osi,max_masa_przyczepy_z_hamulcem,max_masa_przyczepy_bez_ham,liczba_miejsc_ogolem,liczba_miejsc_siedzacych,liczba_miejsc_stojacych,rodzaj_paliwa,rodzaj_paliwa_alternatywnego,rodzaj_paliwa_alternatywnego2,sr_zuzycie_pal,rodzaj_zawieszenia,radar,hak,kierownica_polozenie,kierownica_z_prawej,katalizator,producent_podstawowy,kod_ident,rozstaw_osi_kierowanej,rozstaw_kol_max,rozstaw_kol_sred,rozstaw_kol_min,emisja_co2_redukcja,wersja_rpp,kod_rpp,data_wyrejestrowania,przyczyna_wyrejestrowania,data_wprowadzenia_danych,akt_miejsce_rej_wojwe,akt_miejsce_rej_powiat,akt_miejsce_rej_gmina,siedziba_wlasciciela_woj,siedziba_wlasciciela_pow,siedziba_wlasciciela_gmina,data_pierwszej_rej_w_kraju,createtimestamp,modifytimestamp,siedziba_wlasciciela_woj_teryt,akt_miejsce_rej_wojew_teryt,emisja_co2,emisja_co2_pal_alternatywne1
5059523141961169,KIA,11111111.0,---,SOUL,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-11-24,2019-08-23,2016-11-24,,,24.6,,1565,,1960.0,1960.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,670061000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,,,,2019-07-31,2019-08-24,2019-10-01,,2,,
74264219860174,NISSAN,13.0,,E-NV200,,,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2016,FABRYCZNY,2016-08-12,2016-08-12,,,,80.0,,1539,,2220.0,2220.0,,,,2.0,12.0,12.0,140.0,140.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,0.0,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,,,1530.0,1530.0,1530.0,,,,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2016-08-12,2019-03-15,2019-03-15,2.0,2,0.0,
77522211982819,TOYOTA,,,CARINA IID,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1981,FABRYCZNY,1989-11-29,1999-07-02,,1974.0,,,,1040,,1415.0,,,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1989-11-29,2019-03-15,2019-03-15,2.0,2,,
3801594383889535,TESLA,13.0,003,MODEL 3,E3D,BB1N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY IMPORT INDYW,ORYGINALNA,2019,FABRYCZNY,2019-04-11,2019-04-11,,,,,,1905,,2305.0,2305.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,59690006000002.0,,,,,,1.0,301000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-04-11,2019-04-19,2019-04-19,,2,,
4179524449826,VOLKSWAGEN,,,1302,,,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1970,FABRYCZNY,1970-07-14,2014-06-05,,,,29.0,,1120,,1290.0,1290.0,0.0,,,2.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,1970-07-14,2019-03-15,2019-03-15,2.0,2,,
28896605901404,POLSKI FIAT,,,126P650,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1989,FABRYCZNY,1989-04-26,1999-05-11,,652.0,,18.0,,600,,920.0,,,,,2.0,6.0,6.0,400.0,300.0,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,T,,,N,,,,,,,,,,2010-04-14,PRZEKAZANIE POJAZDU DO DEMONTAŻU,2017-10-17,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,1989-04-26,2019-03-15,2019-03-15,2.0,2,,
2268937552472642,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2018-11-29,2018-11-29,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-11-29,2019-03-15,2019-03-15,,2,,
2294335713777186,BMW I,13.0,BMWI-1,I3,1Z61,0A140000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-09-26,2019-05-22,2016-09-26,,,75.0,,1320,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,BAYERISCHE MOTOREN WERKE AG,71470000000009.0,,,,,,1.0,301000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-04-29,2019-06-06,2019-10-01,,2,,
35550277714340,AUDI,,,100 2.0D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1983,FABRYCZNY,1994-11-25,2010-08-25,,1962.0,,0.0,,0,,0.0,,0.0,,,,0.0,0.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1994-11-25,2019-03-15,2019-03-15,2.0,2,,
92778072035205,NISSAN,,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2013,FABRYCZNY,2013-11-22,2016-10-24,2013-11-22,,,80.0,,1505,,1945.0,1945.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2640144000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2016-10-24,2019-03-15,2019-03-15,2.0,2,,
56628978442260,TESLA,,---,S P90D,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-06-09,2016-10-06,2016-06-09,,,568.0,,2271,,2670.0,2670.0,,,,2.0,14.0,14.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,59690000000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,2016-10-06,2019-03-15,2019-03-15,2.0,2,,
17517551279493,,,,126 ELEGANT,,,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1994,FABRYCZNY,1995-01-02,2004-11-05,,650.0,,,,0,,920.0,,,,,2.0,6.0,6.0,,,4.0,4.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,,,,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,1995-01-02,2019-03-15,2019-03-15,2.0,2,,
77073267177335,FIAT,,,UNO 1.7D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1992,SKŁADAK,1995-08-31,1999-09-30,,1697.0,,,,870,,1270.0,,,,,,7.0,7.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1995-08-31,2019-03-15,2019-03-15,2.0,2,,
4395157165316,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-29,2017-09-29,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2017-09-29,2019-04-08,2019-04-08,2.0,2,,
15588439401537,OPEL,,,KADETT,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1991,FABRYCZNY,1991-07-10,2003-01-06,1991-07-10,1598.0,,55.0,,885,,1405.0,,0.0,,,,7.0,7.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,GÓROWSKI,GÓRA,DOLNOŚLĄSKIE,GÓROWSKI,GÓRA,2001-03-20,2019-03-15,2019-03-15,2.0,2,,
16223634888812,NISSAN,13.0,,LEAF,,,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2016,FABRYCZNY,2016-09-23,2016-09-23,,,,80.0,,1470,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,,,,0.0,0.0,0.0,,,,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2016-09-23,2019-04-08,2019-04-08,,2,,
7067842820002,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1965,FABRYCZNY,1965-08-21,1999-07-02,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1965-08-21,2019-03-15,2019-03-15,2.0,2,,
4946909377701,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1960,FABRYCZNY,1960-06-25,1999-09-30,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,DZIADOWA KŁODA,1960-06-25,2019-03-15,2019-03-15,2.0,2,,
30000587407230,MERCEDES,,,240 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1977,FABRYCZNY,1991-08-21,2005-10-18,,2399.0,0.0,0.0,,1385,,1950.0,0.0,0.0,,0.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,2005-10-18,ZNISZCZENIE POJAZDU ZA GRANICĄ   ,2017-10-17,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1991-08-21,2019-03-15,2019-03-15,2.0,2,,
6148186284140691,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ZASTĘPCZA,2017,FABRYCZNY,2018-01-11,2018-01-11,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-01-11,2019-03-15,2019-03-15,,2,,
57869744062419,,,,ORION 1.8D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1996,SKŁADAK,1996-04-01,1999-09-30,,1753.0,,,,1105,,1600.0,,,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1996-04-01,2019-03-15,2019-03-15,2.0,2,,
62216456370260,MERCEDES,,,190 D 2.0,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1963,FABRYCZNY,1989-01-18,1999-09-30,,1997.0,,,,1180,,1680.0,,,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,DZIADOWA KŁODA,1989-01-18,2019-03-15,2019-03-15,2.0,2,,
55578345790093,,,,SIERRA,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1985,FABRYCZNY,1985-02-01,1999-07-02,,2304.0,,,,1215,,1675.0,,,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1985-02-01,2019-03-15,2019-03-15,2.0,2,,
8112868053285769,NISSAN,11111111.0,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2013,2013-04-05,2019-10-07,2013-04-05,,,80.0,,1600,,1965.0,1965.0,,,,2.0,19.0,19.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2640144000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-10-07,2019-10-12,2019-10-12,,2,,
3501483860589775,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ZASTĘPCZA,2017,FABRYCZNY,2018-01-12,2018-01-12,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-01-12,2019-03-15,2019-03-15,,2,,
46364443476406,,,,GRANADA 1.9D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1978,FABRYCZNY,1978-01-01,1999-09-30,,1948.0,,0.0,,1320,,1880.0,,0.0,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,MIĘDZYBÓRZ,1978-01-01,2019-03-15,2019-03-15,2.0,2,,
71995189092841,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1974,FABRYCZNY,1977-01-17,1999-07-02,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1977-01-17,2019-03-15,2019-03-15,2.0,2,,
7050281720554240,FIAT,11111111.0,---,500E,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2013,2013-01-01,2019-10-08,2013-01-01,,,83.0,,1355,,1701.0,1701.0,,,2297.0,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2800286000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-06-26,2019-10-12,2019-10-12,,2,,
29491850051613,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1974,FABRYCZNY,1982-09-01,1999-09-30,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,,,,1982-09-01,2019-03-15,2019-03-15,,2,,
62719904278436,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1989,SKŁADAK,1989-10-23,2002-04-05,,1997.0,,0.0,,1380,,1850.0,,0.0,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1989-10-23,2019-03-15,2019-03-15,2.0,2,,
99523331741123,VOLKSWAGEN,,,PASSAT,,,SAMOCHÓD OSOBOWY,KOMBI,---,UŻYW. IMPORT INDYW,ORYGINALNA,1989,FABRYCZNY,1989-06-21,2004-07-21,1989-06-21,1760.0,,79.0,,1170,,1690.0,,,,,2.0,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,T,,,N,,,,,,,,,,2009-11-30,PRZEKAZANIE POJAZDU DO DEMONTAŻU,2017-10-17,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,DOLNOŚLĄSKIE,LUBAŃSKI,SIEKIERCZYN,2004-06-17,2019-03-15,2019-03-15,2.0,2,,
9290534850995,OPEL,,,"KADETT 1,6D",,,SAMOCHÓD OSOBOWY,KOMBI,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1985,FABRYCZNY,1991-05-09,1999-10-13,,1587.0,0.0,0.0,,960,,1485.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1991-05-09,2019-03-15,2019-03-15,2.0,2,,
5933192079310277,HYUNDAI,13.0,OS,KONA,F5E11,E11B11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-07-03,2019-07-03,,,,150.0,,1703,,2170.0,2170.0,,,,2.0,11.0,11.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,HYUNDAI MOTOR COMPANY,1870093000015.0,,1575.0,1569.0,1564.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,ŚWIDNICKI,ŚWIDNICA,,,,2019-07-03,2019-09-30,2019-09-30,,2,,
99517799457693,VOLKSWAGEN,,,PASSAT 1.5D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1978,FABRYCZNY,1991-09-09,1999-09-30,,1460.0,,,,1125,,1640.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,MIĘDZYBÓRZ,1991-09-09,2019-03-15,2019-03-15,2.0,2,,
9948513661673,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1978,FABRYCZNY,1995-09-13,1999-09-30,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1995-09-13,2019-03-15,2019-03-15,2.0,2,,
98707877514428,POLSKI FIAT,,,CINQUECENTO,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1993,FABRYCZNY,1993-11-29,2003-06-18,,704.0,,0.0,,0,,1100.0,,0.0,,,,6.0,6.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,ŚREDZKI,ŚRODA ŚLĄSKA,DOLNOŚLĄSKIE,ŚREDZKI,MALCZYCE,1993-11-29,2019-03-15,2019-03-15,2.0,2,,
8900753660318229,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-03-28,2019-03-28,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1.0,1.0,1.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-03-28,2019-04-08,2019-04-08,,2,,
70919997715451,,,,SIERRA,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1984,FABRYCZNY,1991-09-11,1999-09-28,,2304.0,,,,1215,,1675.0,,,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,STRZELIŃSKI,STRZELIN,DOLNOŚLĄSKIE,STRZELIŃSKI,PRZEWORNO,1991-09-11,2019-03-15,2019-03-15,2.0,2,,
96333639638504,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1969,FABRYCZNY,1980-12-03,2000-01-01,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1980-12-03,2019-03-15,2019-03-15,2.0,2,,
86573155804363,SKODA,,,105L,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1988,FABRYCZNY,1988-03-21,2002-07-25,,1046.0,,44.0,,875,,1275.0,,0.0,,,,7.0,7.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,T,,,B,,,,,,,,,,2008-02-04,PRZEKAZANIE POJAZDU DO DEMONTAŻU,2017-10-17,DOLNOŚLĄSKIE,TRZEBNICKI,TRZEBNICA,,,,1988-03-21,2019-04-08,2019-04-08,,2,,
1192888072731023,TESLA,11111111.0,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2015,FABRYCZNY,2015-01-01,2018-07-10,2015-01-01,,,225.0,,2175,,2590.0,2590.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,59690004000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,ŚWIDNICKI,ŚWIDNICA,,,,2018-07-10,2019-03-15,2019-03-15,,2,,
96473466677704,VOLKSWAGEN,,,PASSAT D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1975,FABRYCZNY,1975-01-20,1999-07-02,,1588.0,,,,1060,,1460.0,,,,,,8.0,8.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1975-01-20,2019-03-15,2019-03-15,2.0,2,,
18649128155674,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1978,FABRYCZNY,1992-11-10,2001-01-18,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,ŚREDZKI,ŚRODA ŚLĄSKA,DOLNOŚLĄSKIE,ŚREDZKI,UDANIN,1992-11-10,2019-03-15,2019-03-15,2.0,2,,
